gameid,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002380375,Support,CoreJJ,Samsung Galaxy,Lulu,Kalista,Jarvan IV,Kog'Maw,Nidalee,Rek'Sai,32.61666667,0,1,0,3,7,10,0,0,0,0,0,1,0,9.019483333,0.030659172000000002,0.0,0.521205927,0,15.38415,1,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,15.6464,0,0,3,10,0.0,28.54866667,0,1,5269,161.5431783,0.114873114,0.142336805,37,1.134389371,0.25517241399999996,12,0.36791006600000004,9,11, , ,9287,154.5075115,8675,-0.033994334,29,0,0,0,0.8891159940000001,2762,2289,473,3987,3607,380,3454,2945,509
1002390678,Top,Alphari,Misfits,Cho'gath,Lulu,Galio,Ezreal,Lucian,Taliyah,40.7,1,1,0,7,10,4,0,0,0,0,0,0,0,7.695533332999999,0.024570025,0.024570025,0.343980344,0,9.477666667000001,0,4,0,0,0,0,0,0,0,0,1.0,-1.0,0,8.8245,0,0,10,7,0.0,26.3049,1,1,8527,209.5085995,0.165585677,0.194361847,26,0.638820639,0.145251397,5,0.122850123,7,7, , ,14903,237.4968059,13525,-0.09841827800000001,284,53,14,0,8.28009828,2956,2999,-43,4526,4801,-275,4312,4033,279
1002390678,Jungle,Maxlore,Misfits,Gragas,Lulu,Galio,Ezreal,Lucian,Taliyah,40.7,1,0,3,6,10,4,0,0,0,0,0,0,1,7.695533332999999,0.0,0.0,0.343980344,0,9.477666667000001,0,4,0,3,0,0,0,0,0,0,1.0,-1.0,0,8.8245,0,0,10,7,0.0,26.3049,1,1,4883,119.97543,0.094822899,0.148074301,41,1.007371007,0.229050279,19,0.466830467,14,15, , ,12601,180.93660930000001,11375,-0.010494096999999999,36,116,90,13,3.734643735,2955,3094,-139,4180,4326,-146,3341,2718,623
1002390678,Middle,PowerOfEvil,Misfits,Cassiopeia,Lulu,Galio,Ezreal,Lucian,Taliyah,40.7,1,3,0,7,10,4,1,0,0,0,0,0,0,7.695533332999999,0.073710074,0.073710074,0.343980344,0,9.477666667000001,0,4,0,1,0,0,0,0,0,0,1.0,-1.0,0,8.8245,0,0,10,7,0.0,26.3049,1,1,17282,424.6191646000001,0.335598881,0.241192296,20,0.491400491,0.111731844,7,0.171990172,8,8, , ,17232,294.7203931,15450,-0.042755344,372,21,12,1,9.656019656,3507,3829,-322,5262,5670,-408,5057,4601,456
1002390678,ADC,Hans Sama,Misfits,Xayah,Lulu,Galio,Ezreal,Lucian,Taliyah,40.7,1,6,1,4,10,4,1,0,0,0,0,0,0,7.695533332999999,0.147420147,0.0,0.343980344,0,9.477666667000001,0,4,0,0,0,0,0,0,0,0,1.0,-1.0,0,8.8245,0,0,10,7,0.0,26.3049,1,1,17866,438.968059,0.346939568,0.278230376,19,0.466830467,0.106145251,21,0.515970516,9,9, , ,19074,339.9783784,15225,0.052232519000000005,406,13,5,8,10.29484029,2997,3122,-125,4916,4754,162,2931,3043,-112
1002390678,Support,IgNar,Misfits,Thresh,Lulu,Galio,Ezreal,Lucian,Taliyah,40.7,1,0,0,10,10,4,0,0,0,0,0,0,0,7.695533332999999,0.0,0.0,0.343980344,0,9.477666667000001,0,4,0,0,0,0,0,0,0,0,1.0,-1.0,0,8.8245,0,0,10,7,0.0,26.3049,1,1,2938,72.18673219,0.057052975,0.138141179,73,1.793611794,0.407821229,14,0.343980344,20,21, , ,12107,168.79901719999998,9425,-0.165450122,20,0,0,0,0.491400491,1965,2613,-648,3034,3691,-657,2295,2673,-378
1002390678,Top,MMD,Flash Wolves,Shen,Kalista,Janna,Sejuani,Orianna,Syndra,40.7,0,1,1,1,4,10,0,0,0,0,0,0,0,7.695533332999999,0.024570025,0.024570025,0.343980344,0,9.477666667000001,4,0,0,0,0,0,0,0,0,0,0.0,-1.0,1,8.8245,1,1,7,10,1.0,26.3049,1,1,7747,190.3439803,0.129856851,0.218094731,26,0.638820639,0.143646409,6,0.147420147,7,7, , ,15236,245.67862409999998,14925,0.09841827800000001,364,12,3,2,9.238329238,2999,2956,43,4801,4526,275,4033,4312,-279
1002390678,Jungle,Karsa,Flash Wolves,Jarvan IV,Kalista,Janna,Sejuani,Orianna,Syndra,40.7,0,0,3,4,4,10,0,0,0,0,0,1,0,7.695533332999999,0.0,0.0,0.343980344,1,9.477666667000001,4,0,3,0,2,1,0,0,0,0,0.0,-1.0,1,8.8245,1,1,7,10,1.0,26.3049,1,1,6456,158.6240786,0.108216836,0.145942645,52,1.277641278,0.287292818,18,0.44226044200000003,20,22, , ,11928,164.4009828,11495,0.010494096999999999,37,106,80,3,3.5135135139999996,3094,2955,139,4326,4180,146,2718,3341,-623
1002390678,Middle,Maple,Flash Wolves,Ryze,Kalista,Janna,Sejuani,Orianna,Syndra,40.7,0,3,2,1,4,10,0,0,0,0,1,0,0,7.695533332999999,0.073710074,0.073710074,0.343980344,0,9.477666667000001,4,0,1,0,1,0,0,0,0,0,0.0,-1.0,1,8.8245,1,1,7,10,1.0,26.3049,1,1,21642,531.7444717,0.362767776,0.260125285,28,0.687960688,0.154696133,12,0.294840295,9,9, , ,17163,293.02506139999997,16125,0.042755344,389,31,4,8,10.31941032,3829,3507,322,5670,5262,408,4601,5057,-456
1002390678,ADC,Betty,Flash Wolves,Tristana,Kalista,Janna,Sejuani,Orianna,Syndra,40.7,0,0,1,3,4,10,0,0,0,0,0,0,0,7.695533332999999,0.0,0.147420147,0.343980344,0,9.477666667000001,4,0,0,0,0,0,0,0,0,0,0.0,-1.0,1,8.8245,1,1,7,10,1.0,26.3049,1,1,18802,461.96560199999993,0.315163096,0.235020372,16,0.39312039299999996,0.08839779,20,0.491400491,3,4, , ,16012,264.7449631,14450,-0.052232519000000005,378,12,4,7,9.582309582,3122,2997,125,4754,4916,-162,3043,2931,112
1002390678,Support,SwordArT,Flash Wolves,Rakan,Kalista,Janna,Sejuani,Orianna,Syndra,40.7,0,0,3,4,4,10,0,0,0,0,0,1,0,7.695533332999999,0.0,0.0,0.343980344,0,9.477666667000001,4,0,0,0,0,0,0,0,0,0,0.0,-1.0,1,8.8245,1,1,7,10,1.0,26.3049,1,1,5011,123.12039309999999,0.083995441,0.140816968,59,1.44963145,0.325966851,11,0.27027027,17,19, , ,11693,158.627027,11125,0.165450122,13,0,0,0,0.319410319,2613,1965,648,3691,3034,657,2673,2295,378
1002380411,Top,957,Team WE,Rumble,Tristana,Rakan,Gragas,Gnar,Syndra,24.2,1,4,2,4,13,3,1,1,0,0,0,0,0,14.2522,0.165289256,0.123966942,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.79448333,1,1,11,1,1.0,22.62783333,1,0,11625,480.37190080000005,0.206153573,0.192149265,14,0.578512397,0.184210526,1,0.041322314,4,6, , ,10041,281.9719008,8510,0.031026252999999997,155,16,8,0,7.066115702,3058,3267,-209,5349,5425,-76,4404,4846,-442
1002380411,Jungle,Condi,Team WE,Sejuani,Tristana,Rakan,Gragas,Gnar,Syndra,24.2,1,0,0,11,13,3,0,0,0,0,0,1,0,14.2522,0.0,0.0,0.661157025,0,10.32116667,1,1,1,1,0,1,0,0,0,0,1.0,-1.0,1,10.79448333,1,1,11,1,1.0,22.62783333,1,0,5630,232.6446281,0.099840397,0.169650209,19,0.785123967,0.25,10,0.41322314,3,3, , ,9242,248.95537190000002,8225,0.208053691,32,68,37,14,4.132231405,2900,2679,221,5000,4013,987,3300,2960,340
1002380411,Middle,xiye,Team WE,Jayce,Tristana,Rakan,Gragas,Gnar,Syndra,24.2,1,5,0,5,13,3,1,0,0,0,0,0,0,14.2522,0.20661157,0.0,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.79448333,1,1,11,1,1.0,22.62783333,1,0,18335,757.6446281000001,0.325146303,0.225039,7,0.289256198,0.092105263,3,0.123966942,2,3, , ,11209,330.23636360000006,9975,0.232167832,183,11,7,3,8.016528926,3371,3381,-10,5679,4911,768,4855,4526,329
1002380411,ADC,Mystic,Team WE,Caitlyn,Tristana,Rakan,Gragas,Gnar,Syndra,24.2,1,3,1,7,13,3,0,0,0,0,1,0,0,14.2522,0.123966942,0.0,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.79448333,1,1,11,1,1.0,22.62783333,1,0,18867,779.6280992000001,0.334580599,0.23250114,9,0.371900826,0.11842105300000001,6,0.247933884,1,2, , ,11474,341.1867769,10700,0.277807344,217,8,8,0,9.297520661,3230,2915,315,6331,4392,1939,3118,2828,290
1002380411,Support,Ben,Team WE,Janna,Tristana,Rakan,Gragas,Gnar,Syndra,24.2,1,1,0,12,13,3,0,0,0,0,0,1,0,14.2522,0.041322314,0.0,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.79448333,1,1,11,1,1.0,22.62783333,1,0,1933,79.87603306,0.034279128,0.180660385,27,1.115702479,0.35526315799999997,2,0.082644628,8,8, , ,9633,265.1123967,8550,0.464864865,3,0,0,0,0.123966942,2290,1994,296,4485,2966,1519,2967,2514,453
1002380411,Top,Hauntzer,Team SoloMid,Cho'gath,Kalista,Galio,Kog'Maw,Shen,Lucian,24.2,0,3,2,0,3,13,1,0,0,0,0,0,0,14.2522,0.123966942,0.165289256,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.79448333,0,0,1,11,0.0,22.62783333,0,1,8433,348.4710744,0.284236071,0.289275587,11,0.454545455,0.164179104,8,0.330578512,1,2, , ,9644,265.5669421,8250,-0.031026252999999997,222,32,8,0,10.49586777,3267,3058,209,5425,5349,76,4846,4404,442
1002380411,Jungle,Svenskeren,Team SoloMid,Jarvan IV,Kalista,Galio,Kog'Maw,Shen,Lucian,24.2,0,0,3,3,3,13,0,0,0,0,0,0,0,14.2522,0.0,0.0,0.661157025,1,10.32116667,1,1,1,1,0,0,1,0,0,0,0.0,-1.0,0,10.79448333,0,0,1,11,0.0,22.62783333,0,1,3233,133.5950413,0.108968957,0.155456731,23,0.950413223,0.34328358200000003,4,0.165289256,4,5, , ,6671,142.7157025,6675,-0.208053691,28,64,54,0,3.801652893,2679,2900,-221,4013,5000,-987,2960,3300,-340
1002380411,Middle,Bjergsen,Team SoloMid,Ryze,Kalista,Galio,Kog'Maw,Shen,Lucian,24.2,0,0,3,2,3,13,0,0,0,0,0,0,0,14.2522,0.0,0.20661157,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.79448333,0,0,1,11,0.0,22.62783333,0,1,7147,295.3305785,0.240891166,0.229635498,11,0.454545455,0.164179104,2,0.082644628,4,4, , ,8319,210.81487599999997,7900,-0.232167832,216,2,2,0,9.008264463,3381,3371,10,4911,5679,-768,4526,4855,-329
1002380411,ADC,Doublelift,Team SoloMid,Twitch,Kalista,Galio,Kog'Maw,Shen,Lucian,24.2,0,0,4,2,3,13,0,0,0,0,0,0,1,14.2522,0.0,0.123966942,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.79448333,0,0,1,11,0.0,22.62783333,0,1,8510,351.65289260000003,0.286831373,0.207039781,11,0.454545455,0.164179104,2,0.082644628,3,4, , ,7817,190.0710744,8090,-0.277807344,201,0,0,0,8.305785124,2915,3230,-315,4392,6331,-1939,2828,3118,-290
1002380411,Support,Biofrost,Team SoloMid,Lulu,Kalista,Galio,Kog'Maw,Shen,Lucian,24.2,0,0,1,2,3,13,0,0,0,0,0,0,0,14.2522,0.0,0.041322314,0.661157025,0,10.32116667,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.79448333,0,0,1,11,0.0,22.62783333,0,1,2346,96.94214876,0.079072433,0.118592404,11,0.454545455,0.164179104,2,0.082644628,0,1, , ,5852,108.87272730000001,5325,-0.464864865,7,0,0,0,0.289256198,1994,2290,-296,2966,4485,-1519,2514,2967,-453
1002380417,Top,MMD,Flash Wolves,Shen,Galio,Kog'Maw,Sejuani,Rumble,Jayce,27.33333333,0,2,4,1,5,12,0,0,0,0,1,0,0,10.8375,0.073170732,0.10975609800000001,0.62195122,0,10.75191667,0,2,0,1,0,0,0,0,0,0,0.0,-1.0,0,13.49488333,0,0,0,8,0.0,24.00911667,0,1,9809,358.8658537,0.207571525,0.224246003,13,0.475609756,0.1625,2,0.073170732,4,4, , ,8917,194.495122,8400,-0.156378601,208,11,2,0,8.012195122,3202,3249,-47,5274,5039,235,4736,4699,37
1002380417,Jungle,Karsa,Flash Wolves,Jarvan IV,Galio,Kog'Maw,Sejuani,Rumble,Jayce,27.33333333,0,2,2,3,5,12,0,0,0,0,0,1,0,10.8375,0.073170732,0.0,0.62195122,0,10.75191667,0,2,0,1,0,0,0,0,0,0,0.0,-1.0,0,13.49488333,0,0,0,8,0.0,24.00911667,0,1,6709,245.45121949999998,0.14197139,0.180334922,24,0.87804878,0.3,11,0.402439024,4,6, , ,7876,156.4097561,7750,-0.034865293,20,100,68,0,4.390243902,2795,2760,35,4424,4212,212,2923,3189,-266
1002380417,Middle,Maple,Flash Wolves,Orianna,Galio,Kog'Maw,Sejuani,Rumble,Jayce,27.33333333,0,0,3,4,5,12,0,0,0,0,0,1,0,10.8375,0.0,0.073170732,0.62195122,0,10.75191667,0,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,13.49488333,0,0,0,8,0.0,24.00911667,0,1,10958,400.902439,0.231885898,0.230446704,13,0.475609756,0.1625,4,0.146341463,6,7, , ,9064,199.8731707,8275,-0.40926566700000006,237,3,3,0,8.780487805,3470,3459,11,5248,6008,-760,4862,4891,-29
1002380417,ADC,Betty,Flash Wolves,Xayah,Galio,Kog'Maw,Sejuani,Rumble,Jayce,27.33333333,0,1,2,3,5,12,0,0,0,0,0,1,0,10.8375,0.036585366,0.219512195,0.62195122,0,10.75191667,0,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,13.49488333,0,0,0,8,0.0,24.00911667,0,1,18541,678.3292683,0.392352294,0.208849707,10,0.365853659,0.125,5,0.18292682899999999,2,2, , ,8552,181.14146340000002,8650,-0.211886305,194,2,2,0,7.170731707000001,2619,3167,-548,4074,5740,-1666,2634,3111,-477
1002380417,Support,SwordArT,Flash Wolves,Lulu,Galio,Kog'Maw,Sejuani,Rumble,Jayce,27.33333333,0,0,1,4,5,12,0,0,0,0,0,1,0,10.8375,0.0,0.036585366,0.62195122,0,10.75191667,0,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,13.49488333,0,0,0,8,0.0,24.00911667,0,1,1239,45.32926829,0.026218893,0.156122664,20,0.731707317,0.25,4,0.146341463,4,4, , ,7302,135.4097561,6950,-0.124789207,14,0,0,0,0.5121951220000001,2417,2346,71,3753,4369,-616,2840,2935,-95
1002380417,Top,957,Team WE,Cho'gath,Kalista,Rakan,Varus,Syndra,Ryze,27.33333333,1,3,0,4,12,5,0,0,0,0,0,0,0,10.8375,0.10975609800000001,0.073170732,0.62195122,0,10.75191667,2,0,1,0,0,0,0,1,0,0,1.0,-1.0,1,13.49488333,1,1,8,0,1.0,24.00911667,1,0,11291,413.0853659,0.157730778,0.18725038,14,0.5121951220000001,0.166666667,3,0.10975609800000001,2,3, , ,10624,256.9463415,9825,0.156378601,208,3,1,0,7.719512195,3249,3202,47,5039,5274,-235,4699,4736,-37
1002380417,Jungle,Condi,Team WE,Gragas,Kalista,Rakan,Varus,Syndra,Ryze,27.33333333,1,0,3,3,12,5,0,0,0,0,0,0,1,10.8375,0.0,0.073170732,0.62195122,1,10.75191667,2,0,1,0,1,0,0,0,0,0,1.0,-1.0,1,13.49488333,1,1,8,0,1.0,24.00911667,1,0,3100,113.4146341,0.043305767,0.128514677,26,0.951219512,0.30952381,8,0.292682927,6,7, , ,8421,176.3487805,8025,0.034865293,11,91,67,3,3.7317073169999997,2760,2795,-35,4212,4424,-212,3189,2923,266
1002380417,Middle,xiye,Team WE,Corki,Kalista,Rakan,Varus,Syndra,Ryze,27.33333333,1,2,1,6,12,5,0,0,0,0,0,0,0,10.8375,0.073170732,0.0,0.62195122,0,10.75191667,2,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,13.49488333,1,1,8,0,1.0,24.00911667,1,0,21640,791.7073171,0.30230219,0.252918122,9,0.329268293,0.107142857,9,0.329268293,4,4, , ,13087,347.05609760000004,12533,0.40926566700000006,254,26,10,6,10.24390244,3459,3470,-11,6008,5248,760,4891,4862,29
1002380417,ADC,Mystic,Team WE,Caitlyn,Kalista,Rakan,Varus,Syndra,Ryze,27.33333333,1,6,0,3,12,5,1,0,0,0,0,0,0,10.8375,0.219512195,0.036585366,0.62195122,0,10.75191667,2,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,13.49488333,1,1,8,0,1.0,24.00911667,1,0,33700,1232.926829,0.470775592,0.263422828,11,0.402439024,0.130952381,8,0.292682927,2,2, , ,13481,361.4707317,10700,0.211886305,268,18,4,6,10.46341463,3167,2619,548,5740,4074,1666,3111,2634,477
1002380417,Support,Ben,Team WE,Janna,Kalista,Rakan,Varus,Syndra,Ryze,27.33333333,1,1,1,9,12,5,0,0,0,0,0,0,0,10.8375,0.036585366,0.0,0.62195122,0,10.75191667,2,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,13.49488333,1,1,8,0,1.0,24.00911667,1,0,1853,67.79268293,0.025885673,0.167893993,24,0.87804878,0.28571428600000004,11,0.402439024,7,7, , ,9898,230.3853659,7875,0.124789207,14,0,0,0,0.5121951220000001,2346,2417,-71,4369,3753,616,2935,2840,95
1002380421,Top,Hauntzer,Team SoloMid,Gnar,Orianna,Varus,Janna,Shen,Syndra,39.93333333,1,2,0,13,19,8,0,0,0,0,0,0,0,3.319616667,0.050083472000000004,0.025041736000000002,0.6761268779999999,0,13.33116667,3,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,11.28108333,0,0,11,3,1.0,24.92783333,2,0,10257,256.85308849999996,0.147436358,0.213137939,22,0.550918197,0.173228346,10,0.250417362,3,4, , ,16470,283.64674460000003,15650,0.15676141300000002,324,33,12,0,8.939899833,3085,3375,-290,4895,5120,-225,4561,4929,-368
1002380421,Jungle,Svenskeren,Team SoloMid,Sejuani,Orianna,Varus,Janna,Shen,Syndra,39.93333333,1,4,1,14,19,8,0,0,0,0,0,0,0,3.319616667,0.100166945,0.050083472000000004,0.6761268779999999,1,13.33116667,3,1,2,1,2,0,0,0,0,0,0.0,-1.0,0,11.28108333,0,0,11,3,1.0,24.92783333,2,0,8764,219.46577630000002,0.12597565,0.161203376,37,0.92654424,0.291338583,13,0.325542571,9,9, , ,13710,214.5315526,12675,0.166666667,31,98,74,6,3.230383973,2244,3128,-884,3405,4650,-1245,2021,2743,-722
1002380421,Middle,Bjergsen,Team SoloMid,Cassiopeia,Orianna,Varus,Janna,Shen,Syndra,39.93333333,1,6,1,10,19,8,1,0,0,0,0,0,0,3.319616667,0.150250417,0.050083472000000004,0.6761268779999999,0,13.33116667,3,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,11.28108333,0,0,11,3,1.0,24.92783333,2,0,18241,456.78631050000007,0.262200118,0.244957267,13,0.325542571,0.102362205,6,0.150250417,4,5, , ,18161,325.9923205,16175,0.14238410599999998,359,6,4,0,9.140233723,3329,3388,-59,5051,5339,-288,4720,4000,720
1002380421,ADC,Doublelift,Team SoloMid,Twitch,Orianna,Varus,Janna,Shen,Syndra,39.93333333,1,6,3,11,19,8,2,0,0,0,0,0,0,3.319616667,0.150250417,0.025041736000000002,0.6761268779999999,0,13.33116667,3,1,1,0,0,0,0,1,0,0,0.0,-1.0,0,11.28108333,0,0,11,3,1.0,24.92783333,2,0,27481,688.1719532999999,0.395017896,0.225180736,15,0.37562604299999997,0.118110236,10,0.250417362,4,4, , ,17110,299.6734558,15500,-0.019169329,293,16,8,5,7.737896494,2489,3440,-951,4154,5880,-1726,2157,3264,-1107
1002380421,Support,Biofrost,Team SoloMid,Rakan,Orianna,Varus,Janna,Shen,Syndra,39.93333333,1,1,3,16,19,8,0,0,0,0,0,0,1,3.319616667,0.025041736000000002,0.050083472000000004,0.6761268779999999,0,13.33116667,3,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,11.28108333,0,0,11,3,1.0,24.92783333,2,0,4826,120.85141899999999,0.069369978,0.155520682,40,1.001669449,0.31496063,19,0.475792988,4,7, , ,13408,206.96894819999997,11825,0.17721519,65,0,0,0,1.627712855,2266,2647,-381,3402,4177,-775,2182,2536,-354
1002380421,Top,Alphari,Misfits,Yasuo,Kalista,Tristana,Lulu,LeBlanc,Galio,39.93333333,0,1,4,1,8,19,0,0,0,0,0,0,0,3.319616667,0.025041736000000002,0.050083472000000004,0.6761268779999999,0,13.33116667,1,3,0,0,0,0,0,0,0,0,1.0,-1.0,1,11.28108333,1,1,3,11,0.0,24.92783333,0,2,8484,212.45409019999997,0.114999864,0.209577101,22,0.550918197,0.134146341,2,0.050083472000000004,3,3, , ,13765,215.90884810000003,13375,-0.15676141300000002,324,28,17,3,8.814691152,3375,3085,290,5120,4895,225,4929,4561,368
1002380421,Jungle,Maxlore,Misfits,Jarvan IV,Kalista,Tristana,Lulu,LeBlanc,Galio,39.93333333,0,2,6,3,8,19,0,0,0,0,0,1,0,3.319616667,0.050083472000000004,0.100166945,0.6761268779999999,0,13.33116667,1,3,1,2,1,0,0,0,0,0,1.0,-1.0,1,11.28108333,1,1,3,11,0.0,24.92783333,0,2,5459,136.7028381,0.073996259,0.166723222,37,0.92654424,0.22560975600000002,19,0.475792988,13,13, , ,12002,171.7602671,10725,-0.166666667,32,115,77,6,3.681135225,3128,2244,884,4650,3405,1245,2743,2021,722
1002380421,Middle,PowerOfEvil,Misfits,Ryze,Kalista,Tristana,Lulu,LeBlanc,Galio,39.93333333,0,2,2,2,8,19,0,0,0,0,0,1,0,3.319616667,0.050083472000000004,0.150250417,0.6761268779999999,0,13.33116667,1,3,0,0,0,0,0,0,0,0,1.0,-1.0,1,11.28108333,1,1,3,11,0.0,24.92783333,0,2,20625,516.4858097,0.279570038,0.228342384,17,0.425709516,0.103658537,5,0.125208681,7,7, , ,14537,235.2410684,14025,-0.14238410599999998,355,21,8,1,9.415692821,3388,3329,59,5339,5051,288,4000,4720,-720
1002380421,ADC,Hans Sama,Misfits,Xayah,Kalista,Tristana,Lulu,LeBlanc,Galio,39.93333333,0,1,3,5,8,19,0,0,0,0,0,1,0,3.319616667,0.025041736000000002,0.150250417,0.6761268779999999,0,13.33116667,1,3,0,1,0,0,0,0,0,0,1.0,-1.0,1,11.28108333,1,1,3,11,0.0,24.92783333,0,2,32350,810.1001669,0.438501369,0.264292972,14,0.35058430700000004,0.085365854,8,0.20033389,8,11, , ,16016,272.2777963,15800,0.019169329,365,31,26,2,9.916527546000001,3440,2489,951,5880,4154,1726,3264,2157,1107
1002380421,Support,IgNar,Misfits,Blitzcrank,Kalista,Tristana,Lulu,LeBlanc,Galio,39.93333333,0,2,4,5,8,19,0,0,0,0,1,0,0,3.319616667,0.050083472000000004,0.025041736000000002,0.6761268779999999,0,13.33116667,1,3,0,0,0,0,0,0,0,0,1.0,-1.0,1,11.28108333,1,1,3,11,0.0,24.92783333,0,2,6856,171.6861436,0.092932469,0.131064322,74,1.853088481,0.45121951200000004,12,0.300500835,22,24, , ,10535,135.02404009999998,9900,-0.17721519,59,1,0,1,1.502504174,2647,2266,381,4177,3402,775,2536,2182,354
1002380428,Top,Hauntzer,Team SoloMid,Cho'gath,Ezreal,Galio,Xayah,Lucian,Jayce,24.43333333,0,2,6,0,3,19,0,0,0,0,0,0,1,3.4822833330000003,0.081855389,0.245566166,0.859481583,1,15.34656667,1,1,1,0,1,0,0,0,0,0,0.0,-1.0,0,10.88371667,0,0,0,9,0.0,22.39195,0,1,9160,374.89768080000005,0.240697919,0.208580786,13,0.532060027,0.185714286,3,0.122783083,3,3, , ,7806,186.63683490000003,7375,-0.44327176799999995,175,8,6,0,7.489768076,2597,3746,-1149,4420,7059,-2639,3597,4570,-973
1002380428,Jungle,Svenskeren,Team SoloMid,Gragas,Ezreal,Galio,Xayah,Lucian,Jayce,24.43333333,0,0,5,0,3,19,0,0,0,0,0,0,0,3.4822833330000003,0.0,0.163710778,0.859481583,0,15.34656667,1,1,0,1,0,0,0,0,0,0,0.0,-1.0,0,10.88371667,0,0,0,9,0.0,22.39195,0,1,4903,200.6684857,0.128836452,0.149988108,21,0.859481583,0.3,2,0.081855389,2,3, , ,6525,134.2084584,6475,-0.331723027,11,99,61,2,4.502046385,2784,3421,-637,4092,5693,-1601,3006,3388,-382
1002380428,Middle,Bjergsen,Team SoloMid,Cassiopeia,Ezreal,Galio,Xayah,Lucian,Jayce,24.43333333,0,1,2,2,3,19,0,0,0,0,0,0,0,3.4822833330000003,0.040927694,0.122783083,0.859481583,0,15.34656667,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.88371667,0,0,0,9,0.0,22.39195,0,1,11400,466.57571619999993,0.299558545,0.254960938,13,0.532060027,0.185714286,2,0.081855389,4,4, , ,8820,228.1375171,8585,-0.120210204,246,1,1,0,10.10914052,3527,3319,208,5651,6039,-388,4699,4972,-273
1002380428,ADC,Doublelift,Team SoloMid,Tristana,Ezreal,Galio,Xayah,Lucian,Jayce,24.43333333,0,0,4,2,3,19,0,0,0,0,0,0,0,3.4822833330000003,0.0,0.204638472,0.859481583,0,15.34656667,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.88371667,0,0,0,9,0.0,22.39195,0,1,9607,393.1923602,0.252443767,0.238082954,6,0.245566166,0.085714286,8,0.327421555,1,1, , ,8451,213.03519780000002,8275,-0.171775753,213,2,2,0,8.799454297,3384,2984,400,5260,5372,-112,3302,3081,221
1002380428,Support,Biofrost,Team SoloMid,Lulu,Ezreal,Galio,Xayah,Lucian,Jayce,24.43333333,0,0,2,1,3,19,0,0,0,0,0,0,0,3.4822833330000003,0.0,0.0,0.859481583,0,15.34656667,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.88371667,0,0,0,9,0.0,22.39195,0,1,2986,122.21009550000001,0.078463317,0.148387215,17,0.695770805,0.242857143,5,0.204638472,2,2, , ,6490,132.77598909999998,6000,-0.25136612,29,1,1,0,1.227830832,2562,2364,198,3859,4112,-253,2597,2992,-395
1002380428,Top,MMD,Flash Wolves,Renekton,Kalista,Gnar,Jarvan IV,Ryze,LeBlanc,24.43333333,1,6,0,2,18,3,0,0,0,0,0,1,0,3.4822833330000003,0.245566166,0.081855389,0.859481583,0,15.34656667,1,1,0,1,0,0,0,0,0,0,1.0,-1.0,1,10.88371667,1,1,9,0,1.0,22.39195,1,0,15330,627.4215552999999,0.247973989,0.252927206,11,0.450204638,0.129411765,3,0.122783083,3,3, , ,12639,384.440382,11575,0.44327176799999995,202,20,4,4,9.085948157999999,3746,2597,1149,7059,4420,2639,4570,3597,973
